ID,NPostedQuestionsByUser,AvgAnswerTime,Num_of_images,Num_code_Snippets,Body_Length,Title_Length,End_Question_mark,Begin_Question_word,IS_Weekend,TagFrequency,numofPopulartags_25Threshold,numofPopulartags_50Threshold,numofPopulartags_100Threshold,ActiveSubscribers_10Threshold,ActiveSubscribers_20Threshold,ActiveSubscribers_30Threshold,PercentActiveSubscribers_10Threshold,PercentActiveSubscribers_20Threshold,PercentActiveSubscribers_30Threshold,Subscribers,ResponsiveSubscribers,PercentResponsiveSubscribers,UserReputation,FirstAnswerTime,Class
26177730,0,17,0,0,568,35,0,0,0,6175,4,4,4,109,43,22,0.005,0.002,0.001,7520,2326,0.271,0,11,1
26177763,8,854,0,1,1577,55,0,0,0,133,1,1,1,1,1,0,0.009,0.009,0,117,9,0.077,614,287,2
26177848,2,36,0,2,1662,31,0,0,0,10137,5,5,4,204,84,50,0.006,0.001,0.001,14000,6421,0.338,1333,72,2
26177864,0,17,0,1,528,42,0,0,0,12652,4,4,4,265,110,65,0.012,0.005,0.003,17573,7901,0.279,0,425,3
26177897,0,17,0,0,140,59,0,0,0,12179,4,4,3,254,106,63,0.007,0.002,0.001,16987,7797,0.277,72,5,1
26177980,1,11,0,11,1437,37,0,0,0,40068,1,1,1,870,337,195,0.016,0.006,0.004,53694,27519,0.513,1202,74,2
26177981,1,1440,0,0,596,47,0,0,0,25776,2,2,2,541,223,132,0.014,0.005,0.003,35476,15950,0.356,798,8,1
26178063,1,416,0,1,5567,38,0,0,0,19176,1,1,1,444,173,88,0.014,0.006,0.003,31353,17317,0.552,3212,11,1
26178065,0,17,0,3,667,36,0,0,0,14232,5,5,5,306,118,67,0.01,0.004,0.003,20816,11127,0.505,0,4,1
26178181,39,161,0,1,262,66,1,0,0,13999,3,2,1,267,108,57,0.006,0.002,0.001,16192,6329,0.331,1383,3,1
26178199,0,17,0,0,175,37,0,0,0,53820,1,1,1,1169,448,245,0.016,0.006,0.003,73481,36564,0.498,0,5,1
26178547,0,17,0,3,487,71,0,1,0,13853,3,3,3,291,112,65,0.008,0.004,0.003,18659,9597,0.439,0,2,1
26178633,0,17,0,4,720,28,0,0,0,7364,5,5,5,122,51,30,0.008,0.003,0.002,9640,4108,0.406,60,4,1
26178834,0,17,0,0,720,23,0,0,0,14201,2,2,2,293,130,83,0.014,0.006,0.005,20363,9109,0.459,1,5,1
26173650,3,482,0,4,2344,58,0,0,0,17094,2,2,2,345,123,70,0.008,0.003,0.002,24560,13242,0.467,44,2,1
26187959,0,17,0,3,1664,36,0,0,0,13010,2,2,2,258,102,55,0.017,0.006,0.004,15316,5081,0.335,42,14,1
26190880,0,17,0,0,1810,65,1,1,1,12440,3,2,2,259,109,61,0.005,0.002,0.001,16320,7149,0.491,11,6,1
26190881,0,17,0,1,932,53,0,0,1,8363,2,2,1,193,87,54,0.008,0.004,0.002,12228,5851,0.454,100,8,1
26190182,2,727,0,7,842,21,0,0,1,6630,1,1,1,132,60,36,0.014,0.006,0.004,9454,3531,0.373,3379,10,1
26189343,0,17,3,2,768,40,0,0,1,23692,4,4,4,460,189,107,0.009,0.004,0.002,30424,12993,0.355,14,5,1
26190915,0,17,0,1,919,21,0,0,1,33030,3,3,3,738,282,151,0.015,0.006,0.003,48919,26006,0.542,26,3,1
26190930,0,17,0,4,2641,38,0,0,1,19567,2,2,2,362,128,72,0.01,0.003,0.002,27416,14689,0.51,128,36,2
26191017,0,17,0,1,1118,69,0,0,1,1880,1,1,1,47,25,12,0.015,0.008,0.004,3197,1220,0.382,0,58,2
26190146,1,2,0,6,1535,29,0,0,1,2570,4,4,4,27,9,4,0.008,0.003,0.001,2821,830,0.309,1443,100,2
26190147,0,17,0,2,4287,44,0,0,1,32561,1,1,1,689,247,141,0.015,0.005,0.003,46974,25653,0.546,0,20,1
26178530,15,308,0,1,605,32,0,0,0,1479,2,2,2,17,5,2,0.007,0.002,0.001,1591,425,0.201,121,7,1
26178632,3,477,0,1,1677,78,0,0,0,5649,3,3,3,100,30,16,0.011,0.003,0.001,7111,2489,0.339,404,20,1
26178897,0,17,0,2,4375,59,0,0,0,15221,3,3,3,274,110,59,0.008,0.003,0.002,17671,6985,0.423,0,2,1
26173652,6,264,0,2,1976,22,0,0,0,14439,3,2,2,268,108,57,0.006,0.002,0.001,16740,6604,0.423,19,17,1
26173668,0,17,0,4,1601,48,0,0,0,41875,1,1,1,802,325,173,0.017,0.007,0.004,48420,18940,0.391,0,11,1
26173683,0,17,0,2,815,39,0,0,0,23538,2,2,1,508,212,127,0.015,0.01,0.009,33082,15350,0.239,6,17,1
26178901,0,17,0,2,3363,76,0,0,0,1245,5,3,3,9,3,0,0.004,0.002,0,1516,548,0.261,1,167,2
26178916,0,17,0,1,542,33,0,0,0,642,2,2,1,8,3,2,0.019,0.009,0.008,583,115,0.135,108,1050,3
26178982,7,221,0,2,2023,53,1,0,0,430,2,2,2,4,1,0,0.01,0.001,0.001,479,118,0.237,40,64,2
26190163,0,17,0,2,1193,79,0,0,1,2024,3,3,3,27,12,7,0.005,0.003,0.002,2754,1050,0.406,0,96,2
26190215,0,17,0,3,3420,45,0,0,1,20920,2,2,2,445,170,98,0.013,0.004,0.002,27978,14178,0.441,0,46,2
26189329,0,17,0,0,289,55,0,0,1,12801,2,2,2,228,86,44,0.012,0.004,0.002,14847,4816,0.312,31,3,1
26189462,0,17,0,1,536,54,0,0,1,40068,1,1,1,870,337,195,0.016,0.006,0.004,53694,27519,0.513,0,8,1
26189795,0,17,0,1,1529,62,0,0,1,6574,1,1,1,36,9,3,0.005,0.001,0,7858,3726,0.474,0,53,2
26189796,0,17,0,1,4693,50,0,0,1,16653,1,1,1,386,174,108,0.016,0.007,0.004,24372,11667,0.479,0,39,2
26190247,1,10,0,2,1216,65,0,0,1,14245,4,4,4,253,88,47,0.01,0.003,0.002,20387,10821,0.483,1,2,1
26190282,5,17,0,3,472,35,0,0,1,3847,2,2,2,72,44,25,0.012,0.007,0.003,4802,1716,0.356,124,5,1
26190332,0,17,0,0,2224,91,1,0,1,6235,4,4,3,147,70,42,0.017,0.005,0.003,9305,4324,0.307,3580,95,2
26190399,6,33,0,1,1551,36,0,0,1,17772,3,3,3,351,129,75,0.012,0.004,0.002,24463,12637,0.49,18,60,2
26190649,15,158,0,3,880,29,0,0,1,1896,4,4,4,16,4,2,0.005,0.002,0,2317,768,0.284,2616,31,2
26190664,8,196,4,3,885,53,0,0,1,1651,2,1,1,17,6,2,0.004,0.001,0.001,2184,669,0.282,1445,7,1
26190848,6,483,0,0,170,23,1,0,1,23528,2,1,1,508,212,126,0.008,0.003,0.002,33087,15374,0.531,25,3,1
26186920,0,17,0,2,1015,37,0,0,0,327,1,1,1,8,1,1,0.018,0.002,0.002,454,134,0.295,0,34,2
26186937,0,17,0,2,662,51,0,0,0,8921,3,3,3,177,78,49,0.012,0.005,0.004,12168,5333,0.346,942,6,1
26186970,4,32,0,1,2312,69,1,0,0,10348,3,3,3,222,90,52,0.007,0.003,0.002,15434,7954,0.566,38,4,1
26185167,8,79,0,4,933,67,1,0,0,2765,3,3,3,49,17,10,0.008,0.003,0.002,4566,2201,0.451,5372,17,1
26189346,0,17,0,1,4635,97,0,0,1,12928,4,4,4,269,111,65,0.008,0.003,0.002,18745,8889,0.386,0,93,2
26189363,16,151,0,7,843,83,0,0,1,9119,3,3,3,169,74,45,0.005,0.002,0.001,12222,5274,0.265,3862,18,1
26189496,3,6,0,2,341,44,0,0,1,9179,3,3,3,180,77,46,0.008,0.003,0.002,13025,5963,0.498,128,4,1
26189662,0,17,0,0,153,49,0,0,1,2972,3,3,3,50,21,14,0.008,0.003,0.002,4402,1807,0.355,111,9,1
26190313,0,17,0,17,6028,77,1,0,1,963,1,1,1,9,3,1,0.008,0.003,0.001,1123,215,0.191,851,24,1
26190429,0,17,0,7,1241,83,1,0,1,2720,2,2,2,46,28,16,0.006,0.003,0.002,3423,1265,0.292,3,13,1
26190463,2,19,0,2,438,56,0,0,1,11384,4,4,3,247,103,59,0.012,0.004,0.002,15421,6874,0.414,6,8,1
26190464,0,17,0,1,1225,65,1,0,1,21124,2,2,2,401,162,86,0.008,0.003,0.002,24428,9515,0.3,3,120,2
26190750,0,17,0,1,1478,62,0,0,1,7652,4,4,3,133,58,35,0.005,0.002,0.001,10123,4250,0.336,0,4,1
26190815,0,17,0,1,843,105,1,0,1,4121,2,2,2,108,46,27,0.008,0.003,0.002,7303,3688,0.49,0,29,1
26186822,0,17,0,5,757,42,1,0,0,8412,2,2,2,193,87,54,0.008,0.004,0.002,12308,5895,0.493,0,4,1
26182859,1,8,0,2,2986,84,0,0,0,22000,2,2,2,480,204,117,0.016,0.007,0.004,29642,13220,0.461,45,11,1
26185201,36,28,0,3,1396,32,0,0,0,1038,1,1,1,27,9,5,0.017,0.006,0.003,1546,639,0.413,673,6,1
26185268,0,17,0,0,654,31,1,1,0,3365,2,2,2,77,34,21,0.003,0.001,0.001,4920,2349,0.371,19,85,2
26185348,13,131,0,2,772,66,1,1,0,7576,5,5,4,154,59,32,0.012,0.005,0.003,9143,3107,0.289,1272,17,1
26185351,5,325,0,2,1585,45,0,0,0,6558,4,3,3,129,51,27,0.009,0.003,0.002,7725,2559,0.311,24,261,2
26172500,0,17,0,5,2334,24,0,0,0,12003,4,4,4,254,106,63,0.004,0.002,0.001,16881,7824,0.41,1,7,1
26172581,0,17,0,4,1974,61,0,0,0,3297,3,3,3,86,34,19,0.011,0.003,0.002,5898,2745,0.41,1,18,1
26170343,0,17,0,0,919,38,0,0,0,14008,3,3,1,267,108,57,0.01,0.002,0.001,16197,6330,0.313,66,8,1
26170361,1,41,0,0,1098,34,0,0,0,13573,3,3,2,290,112,65,0.006,0.002,0.001,18074,9189,0.254,40,672,3
26172699,0,17,0,0,355,57,0,0,0,7535,4,3,3,143,61,36,0.008,0.003,0.002,10548,4841,0.523,0,127,2
26178915,1,964,0,8,714,39,1,0,0,29256,2,2,2,596,226,123,0.01,0.003,0.002,39680,19542,0.463,54,5,1
26178968,3,11,0,3,1628,70,0,0,0,9404,3,3,2,180,78,47,0.008,0.003,0.002,12808,5698,0.418,26,9,1
26178999,2,10,0,1,1672,31,0,0,0,30985,3,3,3,631,234,129,0.012,0.004,0.002,42771,21981,0.506,8,21,1
26179001,0,17,0,3,498,62,0,0,0,12463,4,4,4,265,109,64,0.01,0.004,0.002,17834,8405,0.486,189,13,1
26179066,0,17,0,22,8382,113,1,0,0,904,4,4,3,4,0,0,0.002,0,0,1100,504,0.457,0,17,1
26175341,0,17,0,1,1050,83,0,0,0,8495,2,2,2,169,74,45,0.005,0.002,0.001,11713,5203,0.518,0,49,2
26172733,0,17,0,3,761,60,0,0,0,52,1,1,0,1,1,0,0.016,0.016,0,62,7,0.113,0,1154,3
26173351,2,15,0,1,4998,56,0,0,0,21579,1,1,1,425,170,88,0.017,0.007,0.004,25040,8262,0.33,407,331,3
26173367,0,17,0,1,1295,59,0,0,0,3603,2,2,2,35,11,6,0.006,0.002,0.001,3761,967,0.226,0,1440,3
26174053,32,135,0,4,1136,38,0,0,0,18114,3,3,3,389,149,81,0.005,0.002,0.001,24729,12305,0.491,473,4,1
26174070,0,17,0,2,850,32,0,0,0,20637,2,2,2,420,176,99,0.014,0.006,0.003,26662,11434,0.394,18184,7,1
26174170,0,17,0,0,647,67,0,0,0,12361,4,4,4,254,106,63,0.005,0.002,0.001,17128,7864,0.291,0,10,1
26174185,0,17,0,2,13829,45,0,0,0,20957,2,1,1,401,162,86,0.008,0.003,0.002,24235,9479,0.382,0,5,1
26173184,6,14,0,4,1754,41,0,0,0,22636,2,2,2,523,199,105,0.014,0.005,0.003,36638,20727,0.564,21,9,1
26171912,20,85,0,6,317,65,0,0,0,9740,2,2,2,223,87,44,0.012,0.006,0.001,15845,8710,0.43,4460,15,1
26185215,0,17,1,1,1273,29,0,0,0,15110,3,3,2,349,133,70,0.01,0.004,0.002,24448,13827,0.503,0,9,1
26185284,0,17,0,1,695,112,1,0,0,8330,1,1,1,193,87,54,0.008,0.004,0.002,12193,5837,0.489,0,12,1
26185300,8,312,0,5,1513,71,0,0,0,1126,2,2,2,16,7,2,0.011,0.004,0.001,1081,213,0.227,1378,580,3
26184883,1,4,0,1,707,117,1,0,0,1047,5,5,5,10,3,1,0.006,0.002,0.002,1256,451,0.217,11,118,2
26185366,0,17,0,2,898,37,0,0,0,6596,3,2,2,151,56,30,0.006,0.001,0.001,10562,6053,0.315,0,142,2
26170325,0,17,0,4,839,24,1,0,0,17319,1,1,1,369,172,107,0.014,0.007,0.004,26232,14003,0.534,15,7,1
26172683,0,17,0,4,639,56,0,0,0,574,1,1,1,14,7,6,0.017,0.008,0.007,832,154,0.185,0,5,1
26172747,5,284,0,5,1563,52,0,0,0,3432,2,1,1,67,42,25,0.008,0.005,0.003,4240,1517,0.355,2578,45,2
26172749,2,63,0,13,3673,27,0,0,0,2488,4,4,3,44,17,11,0.005,0.002,0.001,3039,1179,0.323,1326,929,3
26186972,3,5,0,1,908,18,0,0,0,23571,2,2,2,508,212,126,0.008,0.003,0.002,33123,15377,0.412,8,22,1
26186987,0,17,0,1,1720,133,0,0,0,18603,2,2,2,388,164,92,0.008,0.003,0.002,24251,10569,0.327,0,7,1
26191183,1,13,0,2,863,135,0,0,1,7125,4,4,4,140,59,35,0.008,0.003,0.002,10105,4419,0.368,13,27,1
26191231,0,17,0,2,612,22,0,0,1,8241,3,3,3,201,88,54,0.012,0.005,0.003,12925,6292,0.457,1,11,1
26191281,31,56,0,4,673,38,0,0,1,18751,2,2,2,389,164,92,0.01,0.003,0.002,24397,10638,0.39,1326,2,1
26191299,1,14,0,2,434,22,0,0,1,8472,2,2,2,193,87,54,0.009,0.004,0.002,12470,5978,0.494,376,8,1
26191334,0,17,0,3,1079,45,1,1,1,16087,3,3,2,340,141,84,0.006,0.002,0.001,22755,10673,0.534,1,2,1
26179098,5,276,2,2,1250,49,0,0,0,990,5,5,4,12,4,2,0.002,0.001,0.001,1143,399,0.321,1067,14,1
26175340,10,34,0,1,857,40,0,0,0,25776,2,2,2,541,223,132,0.014,0.005,0.003,35476,15950,0.356,673,6,1
26175405,0,17,0,0,308,71,0,0,0,7970,3,3,3,149,57,29,0.009,0.003,0.001,9359,3093,0.297,1,11,1
26175424,30,88,0,1,480,83,0,0,0,597,3,3,2,7,2,2,0.009,0.003,0.002,594,108,0.202,298,28,1
26175488,0,17,0,0,320,36,0,0,0,53,1,1,1,1,0,0,0.017,0,0,47,1,0.011,1,417,3
26175506,3,614,0,2,1182,58,0,0,0,3761,4,3,3,88,38,23,0.009,0.003,0.002,5603,2703,0.543,148,86,2
26176059,4,12,0,3,933,60,1,0,0,23100,3,3,3,493,188,105,0.011,0.004,0.002,33264,17897,0.525,72,44,2
26173350,23,55,0,3,1086,47,0,0,0,8845,2,2,2,206,91,56,0.017,0.006,0.004,12959,6153,0.446,3876,6,1
26174084,0,17,0,0,421,70,0,0,0,10856,2,2,2,213,85,44,0.013,0.008,0.002,12578,4135,0.203,21,278,2
26174086,1,3,0,3,823,46,0,0,0,10325,3,3,3,198,83,49,0.01,0.004,0.002,15497,7428,0.541,8,4,1
26174102,0,17,0,0,722,57,0,0,0,8905,4,4,4,172,66,35,0.012,0.005,0.003,11024,3597,0.272,892,138,2
26174169,4,677,0,6,1516,70,0,0,0,1644,2,2,2,9,1,0,0.004,0.001,0,2156,962,0.421,61,11,1
26174186,1,260,0,7,11166,90,0,0,0,3351,2,2,1,66,30,18,0.015,0.003,0.002,4757,1768,0.237,68,1222,3
26173134,0,17,0,1,621,83,0,0,0,3896,2,2,2,108,46,27,0.011,0.003,0.002,6984,3562,0.566,0,3,1
26173200,1,10,0,1,539,77,1,0,0,11593,3,2,2,232,84,48,0.006,0.003,0.002,16485,8851,0.403,30,13,1
26172062,0,17,0,2,5136,81,0,0,0,13254,5,5,5,279,107,60,0.011,0.005,0.003,17751,8502,0.331,1,2,1
26172096,0,17,0,1,7595,35,0,0,0,23732,2,2,2,508,212,126,0.009,0.003,0.002,33292,15416,0.368,0,4,1
26176060,1,7,1,1,1019,64,0,0,0,2266,4,3,3,58,24,14,0.009,0.003,0.002,3901,1891,0.342,932,4,1
26176109,0,17,0,1,751,30,0,0,0,16653,1,1,1,386,174,108,0.016,0.007,0.004,24372,11667,0.479,563,5,1
26175588,1,5,0,5,2515,38,1,0,0,8741,2,2,2,193,87,54,0.008,0.004,0.002,12705,5992,0.392,8,6,1
26179133,4,4,0,2,728,60,0,0,0,16296,3,3,3,360,136,73,0.012,0.004,0.003,26099,14450,0.502,10,7,1
26179149,0,17,0,0,755,48,0,0,0,9026,3,3,3,172,69,39,0.007,0.002,0.001,11577,4884,0.4,375,18,1
26179266,4,423,0,2,799,43,1,0,0,3113,3,2,2,72,30,18,0.006,0.002,0.001,5193,2462,0.28,105,9,1
26172046,5,263,0,2,3997,33,0,0,0,17641,4,4,4,373,143,80,0.01,0.004,0.002,25386,13575,0.481,212,90,2
26172049,0,17,0,2,3268,47,0,0,0,9759,5,5,4,217,82,43,0.008,0.003,0.001,15729,8830,0.488,0,10,1
26172097,2,104,0,4,3930,83,0,0,0,2548,3,3,3,42,17,10,0.006,0.002,0.001,3000,978,0.187,592,22,1
26173435,0,17,0,3,2344,66,0,0,0,8227,4,4,4,168,64,34,0.009,0.003,0.002,9871,3377,0.281,11,36,2
26172131,0,17,0,3,1994,74,1,0,0,47012,1,1,1,1016,424,253,0.015,0.006,0.004,66093,30699,0.464,0,4,1
26172132,0,17,0,4,1842,46,0,0,0,9090,5,5,5,185,72,42,0.008,0.004,0.002,12067,5911,0.332,2839,11,1
26174637,1,3,0,6,499,53,0,0,0,39,1,0,0,1,0,0,0.02,0,0,49,15,0.306,1,12,1
26186856,0,17,0,1,1274,21,0,0,0,4223,3,3,2,96,43,27,0.004,0.002,0.001,6160,2937,0.275,0,12,1
26186936,1,4,0,3,1001,41,0,0,0,22449,2,2,2,410,170,95,0.01,0.004,0.002,29227,12862,0.445,1,11,1
26186956,0,17,0,5,834,45,0,0,0,1366,4,4,4,16,6,2,0.003,0.001,0.001,1505,421,0.222,225,107,2
26191285,14,179,0,3,261,57,0,0,1,1156,1,1,1,26,10,4,0.013,0.005,0.002,1952,866,0.444,85,10,1
26191502,0,17,0,2,907,34,1,0,1,20070,2,2,1,435,168,97,0.008,0.003,0.002,26878,13765,0.353,0,12,1
26191585,2,3,0,0,441,60,0,0,1,3583,4,3,3,50,23,13,0.006,0.002,0.001,4188,1285,0.255,15,34,2
26191635,1,22,0,4,968,74,1,0,1,9691,1,1,1,119,36,14,0.011,0.003,0.001,11105,4239,0.382,62,6,1
26175391,0,17,0,3,1528,38,1,0,0,7,0,0,0,0,0,0,0,0,0,5,1,0.15,90,393,3
26175507,1,15,0,5,1311,22,0,0,0,12675,1,1,1,253,111,68,0.007,0.003,0.002,17426,7714,0.346,71,629,3
26176073,0,17,0,1,510,42,0,0,0,40068,1,1,1,870,337,195,0.016,0.006,0.004,53694,27519,0.513,1,107,2
26176091,0,17,0,1,849,38,0,0,0,425,2,2,2,11,4,3,0.022,0.009,0.007,498,69,0.148,306,386,3
26179166,14,125,0,6,1176,37,1,0,0,5324,2,2,2,62,18,7,0.008,0.002,0.001,6051,2228,0.3,35202,45,2
26179185,7,90,0,2,1200,41,0,0,0,21579,1,1,1,425,170,88,0.017,0.007,0.004,25040,8262,0.33,4401,11,1
26179216,0,17,0,1,951,81,0,0,0,23531,2,2,1,508,212,126,0.008,0.003,0.002,33087,15374,0.535,1,4,1
26179217,0,17,0,1,612,31,0,0,0,12680,2,1,1,253,111,68,0.007,0.003,0.002,17430,7713,0.284,0,18,1
26171902,0,17,0,2,3016,80,0,0,0,15693,2,1,1,338,141,84,0.005,0.002,0.001,22059,10247,0.518,52,37,2
26171936,0,17,0,1,1444,62,1,0,0,21996,3,3,3,462,177,99,0.01,0.004,0.002,29424,14127,0.393,0,45,2
26171986,0,17,0,4,1031,49,0,0,0,13396,5,3,3,278,106,59,0.007,0.002,0.001,17879,8551,0.356,51,50,2
26172041,0,17,0,7,1401,72,1,0,0,68,1,1,0,2,1,0,0.023,0.011,0,88,18,0.205,786,1157,3
26173370,0,17,0,0,205,38,0,0,0,1799,2,2,2,19,6,3,0.007,0.002,0.001,2045,882,0.345,1,249,2
26173381,0,17,0,1,2047,53,0,0,0,27554,3,3,3,579,216,123,0.014,0.005,0.003,39419,21348,0.545,0,11,1
26172086,0,17,0,1,910,46,0,0,0,2224,4,4,4,36,13,7,0.008,0.003,0.002,3286,1467,0.542,0,21,1
26172111,11,267,0,5,2707,39,0,0,0,13713,3,3,3,295,113,66,0.01,0.003,0.002,18314,9267,0.311,172,967,3
26174772,0,17,0,1,228,53,0,0,0,9602,2,2,2,201,94,57,0.012,0.006,0.003,14656,7883,0.553,0,10,1
26174854,2,26,1,0,589,44,1,1,0,10891,2,2,2,212,85,44,0.008,0.003,0.002,12627,4169,0.345,392,77,2
26174873,2,2,0,2,863,24,0,0,0,23537,2,2,1,508,212,126,0.017,0.003,0.002,33072,15352,0.281,24,50,2
26174886,0,17,0,0,530,55,0,0,0,8012,3,3,3,145,57,29,0.006,0.003,0.001,9786,3043,0.29,3,15,1
26174954,21,51,0,1,623,58,0,0,0,2798,2,2,2,53,22,13,0.017,0.007,0.004,3174,975,0.308,563,9,1
26174957,0,17,0,2,211,47,1,0,0,20481,2,2,2,437,168,97,0.009,0.003,0.002,27611,14175,0.528,1,2,1
26175596,3,70,0,1,1063,57,0,0,0,26935,2,2,1,584,224,122,0.008,0.003,0.002,36782,18300,0.466,32,27,1
26175669,6,22,0,2,878,49,0,0,0,4007,2,2,2,70,42,25,0.009,0.005,0.003,5229,2127,0.487,195,53,2
26175735,0,17,1,1,1002,38,0,0,0,2314,2,2,2,45,28,16,0.005,0.003,0.002,2844,1015,0.204,716,5,1
26171907,0,17,0,1,1978,42,0,0,0,39958,2,2,2,886,337,183,0.015,0.006,0.003,57702,30351,0.537,16,3,1
26171968,0,17,0,1,214,65,0,0,0,127,1,1,1,1,1,0,0.004,0.004,0,142,34,0.12,0,78,2
26171975,1,3,0,0,230,47,0,0,0,19547,2,2,2,399,169,94,0.012,0.005,0.003,25605,11118,0.412,30,4,1
26172043,0,17,0,1,2893,58,0,0,0,2805,4,4,4,61,25,14,0.007,0.003,0.001,5023,2667,0.548,0,15,1
26173354,0,17,0,2,991,87,1,1,0,6013,3,3,3,130,58,36,0.006,0.002,0.001,8990,4351,0.51,0,8,1
26191465,1,3,0,0,1623,35,0,0,1,2128,2,2,2,20,7,3,0.006,0.002,0.001,2752,840,0.303,244,34,2
26191499,5,9,0,0,372,75,0,0,1,9533,3,3,3,196,87,55,0.012,0.006,0.003,13667,6113,0.453,19,8,1
26191649,2,14,0,1,245,19,0,0,1,4819,2,2,2,23,6,3,0.003,0.001,0,6201,2741,0.42,26,3,1
26186988,0,17,0,1,578,68,0,0,0,40068,1,1,1,870,337,195,0.016,0.006,0.004,53694,27519,0.513,1,330,3
26187054,0,17,0,2,1127,28,0,0,0,6596,4,4,4,129,57,34,0.007,0.004,0.001,9066,3991,0.422,103,12,1
26187170,13,242,0,3,397,39,1,0,0,2916,3,3,2,50,21,14,0.008,0.003,0.002,4343,1793,0.349,360,22,1
26189862,1,3,0,2,1001,54,0,0,1,12670,1,1,1,253,111,68,0.007,0.003,0.002,17418,7712,0.221,8,20,1
26189962,9,5,0,1,983,26,0,0,1,4460,2,2,2,108,46,27,0.008,0.003,0.002,7875,4076,0.546,190,16,1
26169760,7,124,0,1,536,42,0,0,0,3142,3,3,2,56,21,13,0.005,0.002,0.001,3931,1604,0.365,2227,12,1
26169771,0,17,0,2,1705,70,1,0,0,15717,3,3,1,338,141,84,0.005,0.002,0.001,22090,10251,0.374,0,12,1
26171425,0,17,0,0,1136,16,0,0,0,2377,3,3,3,17,5,3,0.003,0.002,0.001,2729,867,0.23,1,357,3
26170950,13,391,0,10,905,55,0,0,0,47012,1,1,1,1016,424,253,0.015,0.006,0.004,66093,30699,0.464,444,2,1
26170982,48,160,0,3,1740,64,0,0,0,24640,2,2,2,508,212,126,0.008,0.003,0.002,33968,15585,0.36,1915,125,2
26171482,0,17,0,3,629,61,0,0,0,1609,3,3,3,17,6,3,0.002,0.001,0,2005,701,0.288,0,12,1
26171491,0,17,0,1,811,31,0,0,0,23934,2,2,2,512,214,127,0.012,0.005,0.002,33617,15552,0.41,0,5,1
26170014,0,17,0,0,480,35,0,0,0,2026,1,1,1,11,5,3,0.005,0.002,0.001,2410,1080,0.448,190,6,1
26171666,0,17,0,0,141,72,0,0,0,22795,4,4,4,455,187,106,0.008,0.003,0.002,29194,12571,0.382,0,6,1
26171734,0,17,0,5,846,23,0,0,0,1035,2,2,2,23,12,6,0.007,0.004,0.002,1750,691,0.459,0,30,1
26171775,41,76,0,4,886,122,0,0,0,12081,4,4,4,222,89,50,0.009,0.003,0.002,15565,6607,0.395,3900,16,1
26171777,0,17,0,3,1139,54,0,0,0,8549,5,5,4,174,67,39,0.003,0.001,0.001,11664,6043,0.567,0,12,1
26171843,0,17,0,1,1075,22,0,0,0,5998,3,3,3,136,61,37,0.01,0.004,0.002,9040,4448,0.544,1,17,1
26172261,8,26,0,1,633,54,1,0,0,6436,2,2,2,116,45,28,0.012,0.005,0.003,7889,3110,0.383,539,357,3
26170078,2,7,0,2,2246,37,0,0,0,22104,3,3,3,491,187,105,0.01,0.004,0.002,31952,17255,0.516,1,12,1
26170087,2,70,0,6,1901,40,0,0,0,11431,3,3,3,228,87,47,0.014,0.005,0.003,13545,4591,0.307,61,7,1
26170130,0,17,1,1,404,41,0,0,0,36498,2,2,2,806,310,166,0.015,0.006,0.003,52417,26940,0.525,458,66,2
26170246,1,50,0,1,7396,65,1,0,0,369,1,1,1,0,0,0,0,0,0,365,90,0.247,103,80,2
26171607,1,12,0,2,395,44,0,0,0,733,1,1,1,33,17,13,0.019,0.01,0.007,1765,851,0.482,29,23,1
26172770,0,17,0,0,532,51,0,0,0,16295,4,4,4,307,123,65,0.009,0.003,0.002,18722,6902,0.33,0,30,1
26172854,0,17,0,1,1241,61,0,0,0,1232,4,4,3,21,10,8,0.007,0.004,0.002,2208,1081,0.339,0,460,3
26172911,0,17,0,5,612,30,1,0,0,2254,2,2,1,46,17,11,0.008,0.003,0.002,2855,977,0.396,1434,52,2
26172972,0,17,0,3,1096,36,0,0,0,7633,1,1,1,215,92,54,0.016,0.007,0.004,13636,6916,0.507,416,33,2
26173120,3,9,0,0,590,28,0,0,0,6354,4,4,3,124,47,25,0.006,0.002,0.001,9417,4927,0.431,3,135,2
26172593,4,398,0,1,547,53,0,0,0,43190,2,2,2,929,347,193,0.015,0.006,0.003,60227,31108,0.522,2350,3,1
26189914,0,17,0,2,819,51,0,0,1,16375,2,2,2,345,124,71,0.01,0.006,0.005,23566,12848,0.411,15,145,2
26189931,2,28,0,1,889,40,0,0,1,10036,3,3,3,191,81,48,0.011,0.004,0.002,14044,6444,0.502,8255,2,1
26169635,0,17,0,4,9220,60,0,0,0,14058,3,3,3,267,108,57,0.006,0.002,0.001,16258,6365,0.354,0,291,2
26169671,0,17,0,2,663,62,1,0,0,5527,2,2,2,102,47,28,0.009,0.004,0.003,7190,2498,0.34,1238,57,2
26169696,0,17,0,0,693,29,0,0,0,12453,4,4,4,254,106,63,0.004,0.002,0.001,17492,8086,0.411,6,4,1
26170930,8,21,0,0,917,69,1,0,0,1676,2,2,2,4,3,2,0.003,0.002,0.001,1203,249,0.189,1515,666,3
26171007,4,649,0,3,2271,38,1,0,0,2262,3,2,2,44,20,12,0.005,0.002,0.001,3225,1192,0.251,1312,25,1
